696224    123.83    46.11     696224    吉林        
696302    121.84    45.77     696302    吉林        
696303    122.40    45.22     696303    吉林        
696304    122.54    45.37     696304    吉林        
696305    122.43    45.49     696305    吉林        
696309    122.63    45.19     696309    吉林        
696310    123.04    45.35     696310    吉林        
696314    121.86    45.96     696314    吉林        
696317    122.06    45.70     696317    吉林        
696401    124.00    45.69     696401    吉林        
696402    123.62    45.67     696402    吉林        
696404    123.65    45.34     696404    吉林        
696405    123.94    45.52     696405    吉林        
696407    123.59    45.09     696407    吉林        
696408    123.39    45.44     696408    吉林        
696409    123.25    45.49     696409    吉林        
696410    123.40    45.65     696410    吉林        
696415    123.80    45.61     696415    吉林        
697003    124.91    42.88     697003    吉林        
697004    124.91    43.04     697004    吉林        
697020    125.03    42.79     697020    吉林        
697032    125.21    42.85     697032    吉林        
697035    125.30    43.03     697035    吉林        
697101    125.59    42.80     697101    吉林        
697106    125.30    42.41     697106    吉林        
697118    125.23    42.59     697118    吉林        
697119    125.08    42.63     697119    吉林        
697121    125.63    42.94     697121    吉林        
697216    125.12    43.07     697216    吉林        
697226    125.01    43.17     697226    吉林        
698007    124.70    45.19     698007    吉林        
698008    125.13    45.03     698008    吉林        
698111    123.69    44.43     698111    吉林        
698112    123.43    44.49     698112    吉林        
698113    123.22    44.39     698113    吉林        
698122    123.71    44.11     698122    吉林        
698127    123.95    44.03     698127    吉林        
698137    124.41    44.35     698137    吉林        
698142    124.33    44.03     698142    吉林        
698145    124.68    44.16     698145    吉林        
698147    124.15    44.16     698147    吉林        
698149    123.54    44.28     698149    吉林        
698201    124.03    44.83     698201    吉林        
698203    124.25    45.03     698203    吉林        
698204    123.88    45.09     698204    吉林        
698205    123.80    44.92     698205    吉林        
698206    123.54    44.84     698206    吉林        
698211    124.08    45.14     698211    吉林        
698301    124.42    45.20     698301    吉林        
698307    124.10    44.60     698307    吉林        
698308    124.10    44.44     698308    吉林        
698312    123.79    44.57     698312    吉林        
698316    124.42    45.38     698316    吉林        
698317    124.46    45.03     698317    吉林        
698341    124.56    44.85     698341    吉林        
698348    124.30    44.48     698348    吉林        
698350    124.68    44.66     698350    吉林        
698351    124.48    44.69     698351    吉林        
698360    124.50    44.54     698360    吉林        
698362    124.98    44.78     698362    吉林        
698403    125.39    45.19     698403    吉林        
698406    125.12    45.16     698406    吉林        
698407    125.80    45.17     698407    吉林        
698426    126.01    45.14     698426    吉林        
698431    125.19    45.34     698431    吉林        
698435    125.57    45.19     698435    吉林        
698443    125.34    45.05     698443    吉林        
698448    125.81    44.93     698448    吉林        
698455    125.61    45.05     698455    吉林        
699002    126.51    41.65     699002    吉林        
699005    126.28    41.86     699005    吉林        
699009    126.37    42.04     699009    吉林        
699107    128.09    41.73     699107    吉林        
699111    127.83    41.44     699111    吉林        
699115    127.36    41.56     699115    吉林        
699129    127.65    41.41     699129    吉林        
699201    127.31    42.56     699201    吉林        
699204    127.68    42.51     699204    吉林        
699210    127.80    42.76     699210    吉林        
699211    127.12    42.58     699211    吉林        
699213    127.55    42.33     699213    吉林        
699215    127.21    42.42     699215    吉林        
699217    127.35    42.23     699217    吉林        
699224    127.85    42.15     699224    吉林        
699301    127.19    41.79     699301    吉林        
699305    127.14    41.54     699305    吉林        
699308    126.65    41.75     699308    吉林        
699326    127.00    42.00     699326    吉林        
699328    127.25    42.01     699328    吉林        
699401    126.99    42.71     699401    吉林        
699403    126.77    42.54     699403    吉林        
699416    126.91    42.27     699416    吉林        
699512    126.62    41.89     699512    吉林        
720005    126.77    45.75     720005    黑龙江       
720018    126.52    45.84     720018    黑龙江       
720068    127.96    44.97     720068    黑龙江       
720201    126.70    46.03     720201    黑龙江       
720203    126.93    46.09     720203    黑龙江       
720213    126.88    46.29     720213    黑龙江       
720215    126.56    46.16     720215    黑龙江       
720276    127.05    45.63     720276    黑龙江       
720280    127.11    45.51     720280    黑龙江       
720281    126.75    45.48     720281    黑龙江       
720282    126.83    45.63     720282    黑龙江       
720283    127.39    45.32     720283    黑龙江       
720284    127.22    45.38     720284    黑龙江       
720349    128.26    45.23     720349    黑龙江       
720411    128.55    46.02     720411    黑龙江       
720413    128.99    46.06     720413    黑龙江       
720471    129.85    46.57     720471    黑龙江       
720472    129.91    46.32     720472    黑龙江       
720474    129.41    46.17     720474    黑龙江       
720475    129.61    46.16     720475    黑龙江       
720476    130.04    46.43     720476    黑龙江       
720477    130.05    46.24     720477    黑龙江       
720542    127.04    45.05     720542    黑龙江       
720548    127.18    44.70     720548    黑龙江       
720550    127.06    44.87     720550    黑龙江       
720553    126.86    45.24     720553    黑龙江       
720560    127.54    44.86     720560    黑龙江       
720561    127.30    45.02     720561    黑龙江       
720622    127.12    46.43     720622    黑龙江       
720623    127.14    46.25     720623    黑龙江       
720624    127.23    46.35     720624    黑龙江       
720627    127.43    46.17     720627    黑龙江       
720629    127.32    46.23     720629    黑龙江       
720630    126.97    46.43     720630    黑龙江       
720632    127.52    46.36     720632    黑龙江       
720633    127.47    46.44     720633    黑龙江       
720690    127.28    45.91     720690    黑龙江       
720692    127.99    45.82     720692    黑龙江       
720695    127.82    45.91     720695    黑龙江       
720699    127.45    45.90     720699    黑龙江       
720700    127.16    45.77     720700    黑龙江       
720703    127.62    45.82     720703    黑龙江       
720705    127.05    45.91     720705    黑龙江       
720706    127.84    45.77     720706    黑龙江       
720763    125.76    45.38     720763    黑龙江       
720765    126.57    45.36     720765    黑龙江       
720766    126.46    45.36     720766    黑龙江       
720767    126.48    45.54     720767    黑龙江       
720773    125.89    45.45     720773    黑龙江       
720782    126.19    45.21     720782    黑龙江       
720831    128.65    45.78     720831    黑龙江       
720833    128.55    45.78     720833    黑龙江       
720890    127.72    46.01     720890    黑龙江       
720893    127.89    46.08     720893    黑龙江       
720894    127.80    46.24     720894    黑龙江       
720905    126.54    45.74     720905    黑龙江       
720906    126.64    45.79     720906    黑龙江       
720944    128.53    45.50     720944    黑龙江       
721000    124.78    48.68     721000    黑龙江       
721001    124.68    48.35     721001    黑龙江       
721002    124.78    48.18     721002    黑龙江       
721004    125.17    48.43     721004    黑龙江       
721006    124.93    48.33     721006    黑龙江       
721008    124.95    48.22     721008    黑龙江       
721009    125.02    48.13     721009    黑龙江       
721010    125.00    48.67     721010    黑龙江       
721011    125.42    48.55     721011    黑龙江       
721012    124.62    48.22     721012    黑龙江       
721013    124.65    48.48     721013    黑龙江       
721014    124.85    48.07     721014    黑龙江       
721062    126.42    47.83     721062    黑龙江       
721100    126.02    47.97     721100    黑龙江       
721102    125.67    48.23     721102    黑龙江       
721106    125.65    48.42     721106    黑龙江       
721109    125.67    47.97     721109    黑龙江       
721112    125.32    48.08     721112    黑龙江       
721150    125.97    47.80     721150    黑龙江       
721154    125.80    47.53     721154    黑龙江       
721157    125.72    47.38     721157    黑龙江       
721159    126.12    47.43     721159    黑龙江       
721161    126.40    47.42     721161    黑龙江       
721162    126.38    47.67     721162    黑龙江       
721200    125.08    48.02     721200    黑龙江       
721203    125.44    47.90     721203    黑龙江       
721207    125.48    47.77     721207    黑龙江       
721208    125.02    47.73     721208    黑龙江       
721209    125.33    47.68     721209    黑龙江       
721210    125.48    47.65     721210    黑龙江       
721211    125.03    47.62     721211    黑龙江       
721212    125.58    47.57     721212    黑龙江       
721213    125.37    47.44     721213    黑龙江       
721214    125.53    47.42     721214    黑龙江       
721251    124.85    47.87     721251    黑龙江       
721252    124.82    47.97     721252    黑龙江       
721253    124.53    47.97     721253    黑龙江       
721254    124.22    47.57     721254    黑龙江       
721255    124.45    47.53     721255    黑龙江       
721256    124.62    47.38     721256    黑龙江       
721257    124.90    47.53     721257    黑龙江       
721258    124.65    47.63     721258    黑龙江       
721300    123.23    47.72     721300    黑龙江       
721301    123.53    47.77     721301    黑龙江       
721302    124.18    47.90     721302    黑龙江       
721304    123.67    48.03     721304    黑龙江       
721305    124.25    48.02     721305    黑龙江       
721306    123.98    48.13     721306    黑龙江       
721307    124.35    48.27     721307    黑龙江       
721350    123.03    47.07     721350    黑龙江       
721351    122.75    47.48     721351    黑龙江       
721352    123.27    47.52     721352    黑龙江       
721353    122.87    47.23     721353    黑龙江       
721354    123.38    47.43     721354    黑龙江       
721355    123.38    47.08     721355    黑龙江       
721356    122.97    46.92     721356    黑龙江       
721357    123.27    46.97     721357    黑龙江       
721358    123.00    47.45     721358    黑龙江       
721361    123.38    47.25     721361    黑龙江       
721362    122.70    47.38     721362    黑龙江       
721413    123.77    47.32     721413    黑龙江       
721416    123.58    47.18     721416    黑龙江       
721424    123.53    46.58     721424    黑龙江       
721451    123.73    46.87     721451    黑龙江       
721453    123.15    46.52     721453    黑龙江       
721456    123.73    46.48     721456    黑龙江       
721500    129.06    44.81     721500    黑龙江       
721501    129.73    45.11     721501    黑龙江       
721511    129.14    44.15     721511    黑龙江       
721516    128.91    43.79     721516    黑龙江       
721522    130.01    44.91     721522    黑龙江       
721525    130.00    45.79     721525    黑龙江       
721530    129.79    45.53     721530    黑龙江       
721531    130.29    44.56     721531    黑龙江       
721534    130.32    44.41     721534    黑龙江       
721542    131.07    43.95     721542    黑龙江       
721543    130.87    43.74     721543    黑龙江       
721554    128.77    44.48     721554    黑龙江       
721555    128.98    44.58     721555    黑龙江       
721560    128.98    44.75     721560    黑龙江       
721565    128.42    44.10     721565    黑龙江       
721567    129.00    44.02     721567    黑龙江       
721569    129.37    44.07     721569    黑龙江       
721571    129.15    43.56     721571    黑龙江       
721573    128.85    44.23     721573    黑龙江       
721574    130.52    45.55     721574    黑龙江       
721575    130.16    45.54     721575    黑龙江       
721576    130.13    45.17     721576    黑龙江       
721577    129.99    45.07     721577    黑龙江       
721578    129.61    45.62     721578    黑龙江       
721579    130.06    44.75     721579    黑龙江       
721584    130.44    44.55     721584    黑龙江       
721585    130.76    44.49     721585    黑龙江       
721595    130.02    44.32     721595    黑龙江       
722001    130.45    46.72     722001    黑龙江       
722005    130.15    46.85     722005    黑龙江       
722105    130.00    46.82     722105    黑龙江       
722108    130.38    47.03     722108    黑龙江       
722150    130.35    46.20     722150    黑龙江       
722156    130.35    46.40     722156    黑龙江       
722158    130.65    46.42     722158    黑龙江       
722162    130.72    46.23     722162    黑龙江       
722201    130.62    46.90     722201    黑龙江       
722203    130.58    46.67     722203    黑龙江       
722204    131.15    47.05     722204    黑龙江       
722206    131.30    47.12     722206    黑龙江       
722250    131.75    47.05     722250    黑龙江       
722253    132.13    47.28     722253    黑龙江       
722254    132.33    47.28     722254    黑龙江       
722257    132.25    47.05     722257    黑龙江       
722258    132.57    46.97     722258    黑龙江       
722302    133.58    48.07     722302    黑龙江       
722305    132.83    47.93     722305    黑龙江       
722308    133.88    48.25     722308    黑龙江       
722309    134.05    48.22     722309    黑龙江       
722352    134.29    48.19     722352    黑龙江       
722359    134.65    48.23     722359    黑龙江       
722508    124.18    50.25     722508    黑龙江       
722512    124.90    50.41     722512    黑龙江       
722514    124.59    50.68     722514    黑龙江       
722515    124.30    50.68     722515    黑龙江       
722516    124.32    50.93     722516    黑龙江       
722519    124.20    51.20     722519    黑龙江       
722520    124.25    51.43     722520    黑龙江       
722522    124.13    51.62     722522    黑龙江       
722523    124.52    51.80     722523    黑龙江       
722524    124.68    52.03     722524    黑龙江       
722525    124.60    51.93     722525    黑龙江       
722527    125.68    52.95     722527    黑龙江       
722528    125.48    52.80     722528    黑龙江       
722529    125.10    52.42     722529    黑龙江       
722530    125.55    52.33     722530    黑龙江       
722531    124.80    53.13     722531    黑龙江       
722532    124.55    52.58     722532    黑龙江       
722533    126.05    52.78     722533    黑龙江       
722534    126.02    52.13     722534    黑龙江       
722535    125.87    51.77     722535    黑龙江       
722536    126.30    51.58     722536    黑龙江       
722537    126.50    52.15     722537    黑龙江       
722538    126.88    51.15     722538    黑龙江       
722539    125.92    52.42     722539    黑龙江       
722540    126.08    51.03     722540    黑龙江       
722541    124.00    53.40     722541    黑龙江       
722543    122.37    53.05     722543    黑龙江       
722544    122.17    53.28     722544    黑龙江       
722545    122.82    52.92     722545    黑龙江       
722547    123.17    52.83     722547    黑龙江       
722591    124.22    50.41     722591    黑龙江       
722592    123.45    52.08     722592    黑龙江       
722593    124.37    51.61     722593    黑龙江       
722594    126.44    51.85     722594    黑龙江       
722595    123.05    53.49     722595    黑龙江       
722596    124.36    50.76     722596    黑龙江       
722597    124.56    52.88     722597    黑龙江       
722598    124.21    52.65     722598    黑龙江       
723002    129.27    47.17     723002    黑龙江       
723003    129.72    47.42     723003    黑龙江       
723007    129.53    48.30     723007    黑龙江       
723009    127.76    46.97     723009    黑龙江       
723011    128.88    46.93     723011    黑龙江       
723013    130.45    48.60     723013    黑龙江       
723016    130.21    48.39     723016    黑龙江       
723019    128.83    47.87     723019    黑龙江       
723100    129.91    48.98     723100    黑龙江       
723101    129.35    48.24     723101    黑龙江       
723102    129.01    47.68     723102    黑龙江       
723503    126.77    50.50     723503    黑龙江       
723505    126.59    50.37     723505    黑龙江       
723506    127.47    49.96     723506    黑龙江       
723507    127.35    50.40     723507    黑龙江       
723509    125.98    50.17     723509    黑龙江       
723510    126.96    49.67     723510    黑龙江       
723514    126.79    50.40     723514    黑龙江       
723528    126.94    50.27     723528    黑龙江       
723529    126.84    50.01     723529    黑龙江       
723601    128.08    49.36     723601    黑龙江       
723602    128.25    49.48     723602    黑龙江       
723605    128.83    49.42     723605    黑龙江       
723608    127.17    50.59     723608    黑龙江       
723618    128.61    49.27     723618    黑龙江       
723701    127.14    49.33     723701    黑龙江       
723702    127.24    49.14     723702    黑龙江       
723703    127.17    49.06     723703    黑龙江       
723705    127.60    49.21     723705    黑龙江       
723706    127.50    49.11     723706    黑龙江       
723707    127.79    49.57     723707    黑龙江       
723708    127.50    49.44     723708    黑龙江       
723709    127.14    49.56     723709    黑龙江       
723801    126.97    50.57     723801    黑龙江       
723803    125.27    49.43     723803    黑龙江       
723804    125.32    49.33     723804    黑龙江       
723805    126.24    49.49     723805    黑龙江       
723806    125.82    50.50     723806    黑龙江       
723808    126.20    49.14     723808    黑龙江       
723809    125.80    49.60     723809    黑龙江       
723818    125.78    49.83     723818    黑龙江       
723902    126.67    48.23     723902    黑龙江       
723904    126.75    47.84     723904    黑龙江       
723906    126.98    47.72     723906    黑龙江       
723907    126.91    47.91     723907    黑龙江       
723908    126.62    47.68     723908    黑龙江       
723916    127.12    48.05     723916    黑龙江       
723951    126.03    48.60     723951    黑龙江       
723953    125.97    48.50     723953    黑龙江       
723958    127.18    48.96     723958    黑龙江       
723959    126.40    48.98     723959    黑龙江       
723960    126.77    49.01     723960    黑龙江       
724010    127.09    47.40     724010    黑龙江       
724018    126.78    47.27     724018    黑龙江       
724020    126.71    47.15     724020    黑龙江       
724022    126.42    47.05     724022    黑龙江       
724023    126.42    47.14     724023    黑龙江       
724026    126.62    47.35     724026    黑龙江       
724027    126.59    47.44     724027    黑龙江       
724029    126.83    47.65     724029    黑龙江       
724031    127.05    47.62     724031    黑龙江       
724038    125.60    47.27     724038    黑龙江       
724043    126.15    47.17     724043    黑龙江       
724045    126.23    47.31     724045    黑龙江       
724051    125.58    46.74     724051    黑龙江       
724052    125.54    46.63     724052    黑龙江       
724053    125.78    46.63     724053    黑龙江       
724056    125.68    46.50     724056    黑龙江       
724060    125.26    46.21     724060    黑龙江       
724061    125.01    46.14     724061    黑龙江       
724062    125.15    46.76     724062    黑龙江       
724067    125.62    46.22     724067    黑龙江       
724071    125.59    46.01     724071    黑龙江       
724073    125.75    45.84     724073    黑龙江       
724076    125.92    45.82     724076    黑龙江       
724077    125.94    45.92     724077    黑龙江       
724085    126.29    45.79     724085    黑龙江       
724091    126.17    46.56     724091    黑龙江       
724093    125.86    46.76     724093    黑龙江       
724098    126.02    46.88     724098    黑龙江       
724114    126.61    46.94     724114    黑龙江       
724116    126.80    46.91     724116    黑龙江       
724117    126.66    46.71     724117    黑龙江       
724120    126.88    47.00     724120    黑龙江       
724121    126.86    47.10     724121    黑龙江       
724122    125.83    46.54     724122    黑龙江       
724125    126.05    46.47     724125    黑龙江       
724131    126.29    46.10     724131    黑龙江       
724134    126.53    46.30     724134    黑龙江       
724140    126.78    46.54     724140    黑龙江       
724142    126.57    46.50     724142    黑龙江       
724147    127.15    46.73     724147    黑龙江       
724154    127.00    46.80     724154    黑龙江       
724156    127.16    46.88     724156    黑龙江       
724162    127.57    46.62     724162    黑龙江       
724164    127.42    46.73     724164    黑龙江       
724166    127.32    46.81     724166    黑龙江       
724168    127.71    46.76     724168    黑龙江       
724170    127.65    46.94     724170    黑龙江       
724171    127.55    47.03     724171    黑龙江       
724180    127.26    47.46     724180    黑龙江       
724182    127.30    47.33     724182    黑龙江       
724187    127.38    47.22     724187    黑龙江       
724500    132.83    45.18     724500    黑龙江       
724502    130.47    45.21     724502    黑龙江       
724507    130.72    45.01     724507    黑龙江       
724513    130.89    45.12     724513    黑龙江       
724515    130.67    45.41     724515    黑龙江       
724602    131.18    45.44     724602    黑龙江       
724605    131.35    45.18     724605    黑龙江       
724606    131.58    45.21     724606    黑龙江       
724608    130.95    45.50     724608    黑龙江       
724613    131.06    45.08     724613    黑龙江       
724614    131.26    45.02     724614    黑龙江       
724700    131.75    45.71     724700    黑龙江       
724701    132.13    45.52     724701    黑龙江       
724703    132.13    45.38     724703    黑龙江       
724704    131.54    45.39     724704    黑龙江       
724705    131.99    45.27     724705    黑龙江       
724706    132.35    45.44     724706    黑龙江       
724801    133.26    46.21     724801    黑龙江       
724802    133.58    46.22     724802    黑龙江       
724803    133.15    45.74     724803    黑龙江       
724808    133.66    45.98     724808    黑龙江       
724809    132.28    45.71     724809    黑龙江       
725011    131.03    46.85     725011    黑龙江       
725015    131.24    46.87     725015    黑龙江       
725017    131.39    46.71     725017    黑龙江       
725021    131.76    46.56     725021    黑龙江       
725022    132.24    46.48     725022    黑龙江       
725025    132.09    46.13     725025    黑龙江       
725026    132.36    46.22     725026    黑龙江       
725027    132.47    46.35     725027    黑龙江       
725028    131.92    46.63     725028    黑龙江       
725036    133.65    46.56     725036    黑龙江       
725037    133.30    47.07     725037    黑龙江       
725038    133.42    47.13     725038    黑龙江       
725040    133.73    47.22     725040    黑龙江       
725503    129.97    47.50     725503    黑龙江       
725505    129.95    47.36     725505    黑龙江       
725506    130.07    47.26     725506    黑龙江       
725509    130.31    47.53     725509    黑龙江       
725604    130.89    47.90     725604    黑龙江       
725605    130.54    47.69     725605    黑龙江       
725609    131.02    47.45     725609    黑龙江       
725701    132.10    47.42     725701    黑龙江       
725702    131.84    47.55     725702    黑龙江       
725703    131.95    47.41     725703    黑龙江       
725704    131.73    47.45     725704    黑龙江       
725706    131.46    47.42     725706    黑龙江       
726003    131.21    45.81     726003    黑龙江       
726005    131.77    46.05     726005    黑龙江       
726006    130.88    45.88     726006    黑龙江       
726009    130.21    46.02     726009    黑龙江       
726014    130.55    45.92     726014    黑龙江       
726018    130.79    45.97     726018    黑龙江       
726503    124.79    46.69     726503    黑龙江       
726504    124.42    46.31     726504    黑龙江       
726507    124.74    46.36     726507    黑龙江       
726508    124.79    46.14     726508    黑龙江       
726509    124.45    46.06     726509    黑龙江       
726510    124.72    45.89     726510    黑龙江       
726601    124.67    47.03     726601    黑龙江       
726602    124.92    46.99     726602    黑龙江       
726603    124.72    47.24     726603    黑龙江       
726604    125.04    47.27     726604    黑龙江       
726605    124.89    47.30     726605    黑龙江       
726607    125.01    47.15     726607    黑龙江       
726701    124.16    47.00     726701    黑龙江       
726703    124.23    46.76     726703    黑龙江       
726705    123.91    46.58     726705    黑龙江       
726706    124.14    46.45     726706    黑龙江       
726709    124.14    46.15     726709    黑龙江       
726710    124.06    45.98     726710    黑龙江       
726801    125.00    45.75     726801    黑龙江       
726803    125.37    45.87     726803    黑龙江       
726805    125.63    45.73     726805    黑龙江       
726806    124.97    45.85     726806    黑龙江       
726807    125.25    46.00     726807    黑龙江       
726808    125.40    45.77     726808    黑龙江       
726809    125.41    45.65     726809    黑龙江       
726810    125.58    45.85     726810    黑龙江       
726901    125.89    45.70     726901    黑龙江       
726903    124.54    45.56     726903    黑龙江       
726907    125.30    45.53     726907    黑龙江       
726908    124.85    45.68     726908    黑龙江       
726909    124.52    45.85     726909    黑龙江       
726912    124.87    45.52     726912    黑龙江       
728002    129.43    48.47     728002    黑龙江       
728008    129.15    47.67     728008    黑龙江       
728009    129.42    47.43     728009    黑龙江       
728012    128.18    46.88     728012    黑龙江       
728013    128.23    47.25     728013    黑龙江       
728015    128.70    47.40     728015    黑龙江       
728018    128.93    44.43     728018    黑龙江       
728019    129.23    44.50     728019    黑龙江       
728020    129.67    44.97     728020    黑龙江       
728021    130.15    44.10     728021    黑龙江       
728022    130.98    44.30     728022    黑龙江       
728024    129.22    44.60     728024    黑龙江       
728028    129.90    47.20     728028    黑龙江       
728029    130.43    47.55     728029    黑龙江       
728031    133.08    46.22     728031    黑龙江       
728032    129.13    46.30     728032    黑龙江       
728033    126.62    48.60     728033    黑龙江       
728034    127.60    44.47     728034    黑龙江       
728035    128.05    44.72     728035    黑龙江       
728036    128.45    44.93     728036    黑龙江       
728037    129.25    45.97     728037    黑龙江       
728041    129.00    47.03     728041    黑龙江       
729001    130.53    47.43     729001    黑龙江       
729002    132.07    47.57     729002    黑龙江       
729004    131.45    47.62     729004    黑龙江       
729005    131.25    47.53     729005    黑龙江       
729006    131.02    47.62     729006    黑龙江       
729007    130.75    47.70     729007    黑龙江       
729008    130.68    47.58     729008    黑龙江       
729009    130.28    47.12     729009    黑龙江       
729010    131.35    47.27     729010    黑龙江       
729011    130.70    47.27     729011    黑龙江       
729013    129.50    46.00     729013    黑龙江       
729101    131.55    46.72     729101    黑龙江       
729103    132.02    46.45     729103    黑龙江       
729104    132.70    46.25     729104    黑龙江       
729105    132.98    46.53     729105    黑龙江       
729106    133.22    46.83     729106    黑龙江       
729107    133.98    47.10     729107    黑龙江       
729108    131.42    46.88     729108    黑龙江       
729109    131.47    46.53     729109    黑龙江       
729110    130.85    47.10     729110    黑龙江       
729111    131.35    45.97     729111    黑龙江       
729113    130.87    46.95     729113    黑龙江       
729201    132.63    47.28     729201    黑龙江       
729202    134.03    47.42     729202    黑龙江       
729203    133.57    47.22     729203    黑龙江       
729204    133.15    47.97     729204    黑龙江       
729205    132.85    46.97     729205    黑龙江       
729206    132.93    47.75     729206    黑龙江       
729207    133.10    47.53     729207    黑龙江       
729208    133.05    47.37     729208    黑龙江       
729209    133.43    47.33     729209    黑龙江       
729210    134.10    47.98     729210    黑龙江       
729211    133.68    47.52     729211    黑龙江       
729212    133.50    47.67     729212    黑龙江       
729213    133.65    47.88     729213    黑龙江       
729214    134.15    47.70     729214    黑龙江       
729215    133.22    47.82     729215    黑龙江       
729301    131.87    45.65     729301    黑龙江       
729302    132.97    46.05     729302    黑龙江       
729303    131.58    45.73     729303    黑龙江       
729304    132.47    45.62     729304    黑龙江       
729306    132.22    45.60     729306    黑龙江       
729307    132.47    45.73     729307    黑龙江       
729308    132.72    45.62     729308    黑龙江       
729309    133.30    45.72     729309    黑龙江       
729310    132.05    45.70     729310    黑龙江       
729311    132.48    45.90     729311    黑龙江       
729312    129.20    44.28     729312    黑龙江       
729313    129.33    44.17     729313    黑龙江       
729402    127.42    50.13     729402    黑龙江       
729403    127.50    49.77     729403    黑龙江       
729404    128.10    49.23     729404    黑龙江       
729405    126.87    48.88     729405    黑龙江       
729407    126.75    48.68     729407    黑龙江       
729408    126.60    48.48     729408    黑龙江       
729409    126.57    48.73     729409    黑龙江       
729410    126.23    48.85     729410    黑龙江       
729411    126.05    48.88     729411    黑龙江       
729412    126.98    48.40     729412    黑龙江       
729413    126.75    48.02     729413    黑龙江       
729414    126.93    48.12     729414    黑龙江       
729415    127.10    47.80     729415    黑龙江       
729416    126.62    48.08     729416    黑龙江       
729501    125.30    48.87     729501    黑龙江       
729502    124.95    48.97     729502    黑龙江       
729503    125.52    48.78     729503    黑龙江       
729507    125.20    48.97     729507    黑龙江       
729508    125.65    49.12     729508    黑龙江       
729509    125.75    49.25     729509    黑龙江       
729510    125.53    49.48     729510    黑龙江       
729512    125.65    50.02     729512    黑龙江       
729513    124.30    48.43     729513    黑龙江       
729515    130.02    48.87     729515    黑龙江       
729517    127.42    47.97     729517    黑龙江       
729519    124.30    45.62     729519    黑龙江       
729521    127.50    47.47     729521    黑龙江       
729522    128.92    45.97     729522    黑龙江       
729524    125.80    46.25     729524    黑龙江       
654003    121.42    31.17     654003    上海        
654005    121.48    31.28     654005    上海        
654006    121.42    31.27     654006    上海        
654909    121.70    31.19     654909    上海        
654940    121.70    31.29     654940    上海        
655002    121.32    30.99     655002    上海        
655005    121.37    31.03     655005    上海        
655104    121.47    31.43     655104    上海        
655151    121.39    31.31     655151    上海        
655208    121.43    31.72     655208    上海        
655306    121.25    31.73     655306    上海        
655341    121.80    31.59     655341    上海        
655343    121.80    31.50     655343    上海        
655401    121.84    30.86     655401    上海        
655447    121.92    30.91     655447    上海        
655501    121.34    30.84     655501    上海        
655555    121.23    30.83     655555    上海        
655605    121.02    30.97     655605    上海        
655611    120.96    31.07     655611    上海        
655703    121.28    31.14     655703    上海        
655705    121.18    30.94     655705    上海        
655707    121.09    31.02     655707    上海        
655844    121.64    30.95     655844    上海        
655851    121.40    30.96     655851    上海        
655857    121.65    30.91     655857    上海        
58046     119.78    34.47     58046     江苏        
58239     119.33    32.37     58239     江苏        
772053    117.76    34.39     772053    江苏        
772083    118.06    34.13     772083    江苏        
772084    118.51    33.90     772084    江苏        
772104    118.66    33.50     772104    江苏        
772113    118.00    33.23     772113    江苏        
772262    119.20    34.02     772262    江苏        
772292    119.17    32.90     772292    江苏        
772297    118.78    32.98     772297    江苏        
772412    119.25    32.58     772412    江苏        
772413    119.24    32.43     772413    江苏        
772604    120.90    31.98     772604    江苏        
772736    119.17    32.15     772736    江苏        
772755    119.78    31.90     772755    江苏        
773005    117.38    34.14     773005    江苏        
773007    116.80    34.91     773007    江苏        
773163    118.95    34.83     773163    江苏        
773177    118.86    34.76     773177    江苏        
773195    119.71    34.33     773195    江苏        
773218    119.54    34.53     773218    江苏        
773315    119.63    33.60     773315    江苏        
773323    119.65    33.35     773323    江苏        
773371    120.88    32.98     773371    江苏        
773373    120.70    32.75     773373    江苏        
773421    119.70    32.36     773421    江苏        
773462    119.86    32.55     773462    江苏        
773493    120.31    32.33     773493    江苏        
773503    120.30    32.13     773503    江苏        
773532    118.43    31.94     773532    江苏        
773543    118.73    32.31     773543    江苏        
773547    118.70    32.19     773547    江苏        
773550    118.72    31.95     773550    江苏        
773582    119.18    31.60     773582    江苏        
773591    119.07    31.38     773591    江苏        
773622    120.25    32.67     773622    江苏        
773642    120.83    32.35     773642    江苏        
773671    121.85    31.92     773671    江苏        
773722    119.57    31.88     773722    江苏        
773723    119.47    32.04     773723    江苏        
773754    119.99    31.68     773754    江苏        
773838    119.88    31.49     773838    江苏        
773842    119.64    31.27     773842    江苏        
773901    120.69    31.35     773901    江苏        
773903    120.42    31.45     773903    江苏        
773907    120.10    31.24     773907    江苏        
773908    120.46    31.22     773908    江苏        
773911    120.32    31.32     773911    江苏        
773913    120.15    31.04     773913    江苏        
773929    120.96    31.27     773929    江苏        
773930    120.84    31.45     773930    江苏        
773931    120.86    31.13     773931    江苏        
773947    120.94    31.77     773947    江苏        
773948    120.95    31.60     773948    江苏        
773960    120.80    31.88     773960    江苏        
774002    117.25    34.37     774002    江苏        
774010    117.84    34.22     774010    江苏        
774014    117.59    34.04     774014    江苏        
774113    119.44    34.02     774113    江苏        
774152    119.34    34.44     774152    江苏        
774153    119.44    34.32     774153    江苏        
774273    118.53    33.40     774273    江苏        
774341    119.55    33.92     774341    江苏        
774701    119.05    31.94     774701    江苏        
774709    118.92    32.05     774709    江苏        
774753    118.74    32.55     774753    江苏        
